ScanNumber	ScanTypeName	ScanType	ScanTime
1039	HMS	1	3.7529
1040	HCD-HMSn	2	3.7540
1041	HMS	1	3.7568
1042	HMS	1	3.7612
1043	HMS	1	3.7650
1044	HMS	1	3.7689
1045	HMS	1	3.7727
1046	HMS	1	3.7766
1047	HMS	1	3.7804
1048	HMS	1	3.7842
1049	HMS	1	3.7881
1050	HMS	1	3.7919
1051	HCD-HMSn	2	3.7931
1052	HMS	1	3.7958
1053	HMS	1	3.8002
1054	HMS	1	3.8040
1055	HMS	1	3.8079
1056	HMS	1	3.8117
1057	HMS	1	3.8155
1058	HMS	1	3.8194
1059	HCD-HMSn	2	3.8205
1060	HMS	1	3.8233
1061	HMS	1	3.8277
1062	HMS	1	3.8315
1063	HCD-HMSn	2	3.8327
1064	HMS	1	3.8354
1065	HMS	1	3.8398
1066	HMS	1	3.8436
1067	HMS	1	3.8475
1068	HMS	1	3.8513
1069	HMS	1	3.8551
1070	HMS	1	3.8590
1071	HMS	1	3.8629
1072	HMS	1	3.8667
1073	HMS	1	3.8705
1074	HMS	1	3.8744
1075	HMS	1	3.8782
1076	HMS	1	3.8821
1077	HMS	1	3.8859
1078	HMS	1	3.8897
1079	HMS	1	3.8936
1080	HMS	1	3.8975
1081	HMS	1	3.9013
1082	HMS	1	3.9051
1083	HMS	1	3.9090
1084	HMS	1	3.9128
1085	HMS	1	3.9167
1086	HMS	1	3.9205
1087	HMS	1	3.9244
1088	HMS	1	3.9282
1089	HMS	1	3.9321
1090	HMS	1	3.9359
1091	HMS	1	3.9398
1092	HMS	1	3.9436
1093	HMS	1	3.9474
1094	HMS	1	3.9513
1095	HMS	1	3.9551
1096	HMS	1	3.9589
1097	HMS	1	3.9628
1098	HMS	1	3.9667
1099	HMS	1	3.9705
1100	HMS	1	3.9743
1101	HMS	1	3.9782
1102	HMS	1	3.9820
1103	HMS	1	3.9859
1104	HMS	1	3.9897
1105	HMS	1	3.9936
1106	HMS	1	3.9974
1107	HMS	1	4.0013
1108	HMS	1	4.0051
1109	HMS	1	4.0123
1110	HMS	1	4.0161
1111	HMS	1	4.0200
1112	HMS	1	4.0238
1113	HMS	1	4.0277
1114	HMS	1	4.0315
1115	HMS	1	4.0354
1116	HMS	1	4.0392
1117	HMS	1	4.0430
1118	HMS	1	4.0469
1119	HCD-HMSn	2	4.0480
1120	HMS	1	4.0506
1121	HMS	1	4.0551
1122	HMS	1	4.0590
1123	HMS	1	4.0629
1124	HMS	1	4.0667
1125	HMS	1	4.0705
1126	HMS	1	4.0744
1127	HCD-HMSn	2	4.0755
1128	HMS	1	4.0783
1129	HMS	1	4.0826
1130	HMS	1	4.0865
1131	HMS	1	4.0903
1132	HMS	1	4.0943
1133	HMS	1	4.0982
1134	HMS	1	4.1020
1135	HMS	1	4.1058
1136	HMS	1	4.1097
1137	HMS	1	4.1135
1138	HMS	1	4.1173
1139	HMS	1	4.1212
1140	HMS	1	4.1250
1141	HMS	1	4.1289
1142	HMS	1	4.1328
1143	HMS	1	4.1366
1144	HMS	1	4.1404
1145	HMS	1	4.1443
1146	HMS	1	4.1481
1147	HMS	1	4.1519
1148	HMS	1	4.1558
1149	HCD-HMSn	2	4.1569
1150	HMS	1	4.1597
1151	HMS	1	4.1639
1152	HMS	1	4.1678
1153	HMS	1	4.1716
1154	HCD-HMSn	2	4.1728
1155	HMS	1	4.1755
1156	HMS	1	4.1799
1157	HMS	1	4.1837
1158	HMS	1	4.1876
1159	HMS	1	4.1914
1160	HMS	1	4.1953
1161	HMS	1	4.1991
1162	HMS	1	4.2029
1163	HMS	1	4.2068
1164	HCD-HMSn	2	4.2079
1165	HMS	1	4.2107
1166	HMS	1	4.2150
1167	HMS	1	4.2189
1168	HMS	1	4.2227
1169	HMS	1	4.2266
1170	HMS	1	4.2304
1171	HMS	1	4.2343
1172	HMS	1	4.2381
1173	HMS	1	4.2420
1174	HMS	1	4.2458
1175	HMS	1	4.2496
1176	HMS	1	4.2535
1177	HMS	1	4.2573
1178	HMS	1	4.2677
1179	HMS	1	4.2715
1180	HMS	1	4.2753
1181	HMS	1	4.2792
1182	HMS	1	4.2830
1183	HMS	1	4.2869
1184	HMS	1	4.2907
1185	HMS	1	4.2946
1186	HMS	1	4.2984
1187	HMS	1	4.3023
1188	HMS	1	4.3061
1189	HMS	1	4.3099
1190	HMS	1	4.3138
1191	HMS	1	4.3176
1192	HMS	1	4.3215
1193	HCD-HMSn	2	4.3226
1194	HMS	1	4.3254
1195	HMS	1	4.3298
1196	HMS	1	4.3336
1197	HMS	1	4.3375
1198	HCD-HMSn	2	4.3386
1199	HMS	1	4.3414
1200	HMS	1	4.3457
1201	HMS	1	4.3495
1202	HMS	1	4.3534
1203	HMS	1	4.3572
1204	HMS	1	4.3611
1205	HMS	1	4.3649
1206	HMS	1	4.3688
1207	HMS	1	4.3726
1208	HMS	1	4.3765
1209	HMS	1	4.3803
1210	HMS	1	4.3841
1211	HMS	1	4.3880
1212	HCD-HMSn	2	4.3891
1213	HMS	1	4.3919
1214	HMS	1	4.3963
1215	HMS	1	4.4001
1216	HMS	1	4.4040
1217	HMS	1	4.4078
1218	HMS	1	4.4117
1219	HCD-HMSn	2	4.4128
1220	HMS	1	4.4156
1221	HMS	1	4.4199
1222	HMS	1	4.4238
1223	HMS	1	4.4277
1224	HMS	1	4.4315
1225	HMS	1	4.4353
1226	HMS	1	4.4392
1227	HMS	1	4.4430
1228	HMS	1	4.4468
1229	HMS	1	4.4507
1230	HMS	1	4.4545
1231	HMS	1	4.4583
1232	HMS	1	4.4622
1233	HMS	1	4.4661
1234	HMS	1	4.4699
1235	HMS	1	4.4737
1236	HMS	1	4.4776
1237	HMS	1	4.4814
1238	HMS	1	4.4852
1239	HMS	1	4.4891
1240	HMS	1	4.4929
1241	HMS	1	4.4968
1242	HMS	1	4.5006
1243	HMS	1	4.5045
1244	HMS	1	4.5083
1245	HMS	1	4.5121
1246	HMS	1	4.5160
1247	HMS	1	4.5198
1248	HMS	1	4.5236
1249	HMS	1	4.5275
1250	HMS	1	4.5314
1251	HMS	1	4.5352
1252	HMS	1	4.5390
1253	HMS	1	4.5429
1254	HMS	1	4.5467
1255	HMS	1	4.5505
1256	HMS	1	4.5544
1257	HMS	1	4.5582
1258	HCD-HMSn	2	4.5594
1259	HMS	1	4.5622
1260	HMS	1	4.5664
1261	HMS	1	4.5702
1262	HMS	1	4.5741
1263	HCD-HMSn	2	4.5752
1264	HMS	1	4.5780
1265	HMS	1	4.5823
1266	HMS	1	4.5861
1267	HMS	1	4.5900
1268	HMS	1	4.5939
1269	HMS	1	4.5977
1270	HMS	1	4.6015
1271	HMS	1	4.6054
1272	HMS	1	4.6092
1273	HMS	1	4.6131
1274	HMS	1	4.6169
1275	HMS	1	4.6207
1276	HMS	1	4.6246
1277	HMS	1	4.6285
1278	HMS	1	4.6323
1279	HMS	1	4.6361
1280	HMS	1	4.6400
1281	HMS	1	4.6438
1282	HMS	1	4.6476
1283	HMS	1	4.6515
1284	HMS	1	4.6553
1285	HMS	1	4.6591
1286	HMS	1	4.6630
1287	HMS	1	4.6669
1288	HMS	1	4.6707
1289	HMS	1	4.6745
1290	HMS	1	4.6784
1291	HMS	1	4.6822
1292	HMS	1	4.6860
1293	HMS	1	4.6899
1294	HMS	1	4.6938
1295	HMS	1	4.6976
1296	HMS	1	4.7014
1297	HMS	1	4.7053
1298	HMS	1	4.7091
1299	HMS	1	4.7130
1300	HMS	1	4.7168
1301	HMS	1	4.7207
1302	HMS	1	4.7245
1303	HMS	1	4.7284
1304	HMS	1	4.7322
1305	HMS	1	4.7361
1306	HMS	1	4.7399
1307	HMS	1	4.7437
1308	HMS	1	4.7476
1309	HMS	1	4.7514
1310	HMS	1	4.7552
1311	HMS	1	4.7591
1312	HMS	1	4.7630
1313	HMS	1	4.7668
1314	HMS	1	4.7707
1315	HMS	1	4.7745
1316	HMS	1	4.7783
1317	HMS	1	4.7822
1318	HMS	1	4.7860
1319	HMS	1	4.7899
1320	HMS	1	4.7937
1321	HMS	1	4.7976
1322	HMS	1	4.8014
1323	HCD-HMSn	2	4.8026
1324	HMS	1	4.8053
1325	HMS	1	4.8097
1326	HMS	1	4.8135
1327	HMS	1	4.8174
1328	HMS	1	4.8212
1329	HMS	1	4.8250
1330	HMS	1	4.8289
1331	HCD-HMSn	2	4.8301
1332	HMS	1	4.8328
1333	HMS	1	4.8372
1334	HMS	1	4.8410
1335	HCD-HMSn	2	4.8422
1336	HMS	1	4.8450
1337	HMS	1	4.8493
1338	HMS	1	4.8531
1339	HMS	1	4.8570
1340	HMS	1	4.8609
1341	HMS	1	4.8647
1342	HMS	1	4.8685
1343	HMS	1	4.8724
1344	HMS	1	4.8762
1345	HMS	1	4.8800
1346	HMS	1	4.8839
1347	HMS	1	4.8877
1348	HMS	1	4.8916
1349	HMS	1	4.8954
1350	HMS	1	4.8993
1351	HMS	1	4.9031
1352	HMS	1	4.9070
1353	HMS	1	4.9108
1354	HMS	1	4.9146
1355	HMS	1	4.9185
1356	HMS	1	4.9223
1357	HMS	1	4.9261
1358	HMS	1	4.9300
1359	HMS	1	4.9339
1360	HMS	1	4.9377
1361	HMS	1	4.9415
1362	HMS	1	4.9454
1363	HMS	1	4.9492
1364	HMS	1	4.9530
1365	HMS	1	4.9569
1366	HCD-HMSn	2	4.9580
1367	HCD-HMSn	2	4.9610
1368	HMS	1	4.9632
1369	HMS	1	4.9680
1370	HMS	1	4.9718
1371	HMS	1	4.9757
1372	HCD-HMSn	2	4.9768
1373	HMS	1	4.9796
1374	HMS	1	4.9839
1375	HMS	1	4.9878
1376	HCD-HMSn	2	4.9889
1377	HMS	1	4.9917
1378	HMS	1	4.9961
1379	HMS	1	4.9999
1380	HMS	1	5.0038
1381	HMS	1	5.0076
1382	HMS	1	5.0115
1383	HMS	1	5.0153
1384	HMS	1	5.0191
1385	HMS	1	5.0230
1386	HMS	1	5.0269
1387	HMS	1	5.0307
1388	HMS	1	5.0345
1389	HMS	1	5.0384
1390	HMS	1	5.0422
1391	HMS	1	5.0460
1392	HMS	1	5.0499
1393	HMS	1	5.0537
1394	HMS	1	5.0576
1395	HMS	1	5.0614
1396	HMS	1	5.0653
1397	HMS	1	5.0691
1398	HMS	1	5.0729
1399	HMS	1	5.0768
1400	HMS	1	5.0806
1401	HMS	1	5.0845
1402	HMS	1	5.0883
1403	HMS	1	5.0921
1404	HMS	1	5.0960
1405	HMS	1	5.0999
1406	HCD-HMSn	2	5.1010
1407	HMS	1	5.1038
1408	HCD-HMSn	2	5.1054
1409	HCD-HMSn	2	5.1076
1410	HMS	1	5.1099
1411	HMS	1	5.1145
1412	HMS	1	5.1184
1413	HMS	1	5.1222
1414	HMS	1	5.1261
1415	HMS	1	5.1299
1416	HMS	1	5.1338
1417	HMS	1	5.1376
1418	HMS	1	5.1415
1419	HMS	1	5.1453
1420	HMS	1	5.1491
1421	HMS	1	5.1530
1422	HMS	1	5.1568
1423	HMS	1	5.1607
1424	HMS	1	5.1645
1425	HMS	1	5.1684
1426	HMS	1	5.1722
1427	HMS	1	5.1761
1428	HMS	1	5.1799
1429	HMS	1	5.1837
1430	HMS	1	5.1876
1431	HMS	1	5.1914
1432	HCD-HMSn	2	5.1926
1433	HMS	1	5.1954
1434	HMS	1	5.1996
1435	HMS	1	5.2034
1436	HMS	1	5.2072
1437	HMS	1	5.2111
1438	HMS	1	5.2149
1439	HMS	1	5.2187
1440	HMS	1	5.2226
1441	HMS	1	5.2264
1442	HMS	1	5.2303
1443	HMS	1	5.2341
1444	HMS	1	5.2380
1445	HMS	1	5.2418
1446	HMS	1	5.2456
1447	HCD-HMSn	2	5.2468
1448	HMS	1	5.2494
1449	HMS	1	5.2539
1450	HMS	1	5.2577
1451	HCD-HMSn	2	5.2589
1452	HMS	1	5.2617
1453	HMS	1	5.2661
1454	HMS	1	5.2699
1455	HMS	1	5.2737
1456	HMS	1	5.2776
1457	HMS	1	5.2814
1458	HMS	1	5.2852
1459	HMS	1	5.2891
1460	HMS	1	5.2929
1461	HMS	1	5.2968
1462	HMS	1	5.3007
1463	HMS	1	5.3045
1464	HMS	1	5.3083
1465	HMS	1	5.3122
1466	HMS	1	5.3160
1467	HMS	1	5.3198
1468	HMS	1	5.3237
1469	HMS	1	5.3276
1470	HMS	1	5.3314
1471	HMS	1	5.3352
1472	HMS	1	5.3391
1473	HMS	1	5.3429
1474	HMS	1	5.3467
1475	HMS	1	5.3506
1476	HCD-HMSn	2	5.3517
1477	HMS	1	5.3545
1478	HMS	1	5.3588
1479	HMS	1	5.3627
1480	HMS	1	5.3666
1481	HMS	1	5.3704
1482	HMS	1	5.3742
1483	HMS	1	5.3781
1484	HMS	1	5.3819
1485	HMS	1	5.3857
1486	HMS	1	5.3896
1487	HMS	1	5.3935
1488	HMS	1	5.3973
1489	HCD-HMSn	2	5.3985
1490	HCD-HMSn	2	5.4008
1491	HMS	1	5.4030
1492	HMS	1	5.4077
1493	HMS	1	5.4115
1494	HMS	1	5.4154
1495	HMS	1	5.4192
1496	HMS	1	5.4230
1497	HMS	1	5.4269
1498	HMS	1	5.4308
1499	HMS	1	5.4346
1500	HMS	1	5.4384
1501	HMS	1	5.4423
1502	HMS	1	5.4461
1503	HMS	1	5.4499
1504	HMS	1	5.4538
1505	HCD-HMSn	2	5.4549
1506	HMS	1	5.4577
1507	HMS	1	5.4621
1508	HMS	1	5.4659
1509	HMS	1	5.4698
1510	HMS	1	5.4736
1511	HMS	1	5.4774
1512	HMS	1	5.4813
1513	HMS	1	5.4851
1514	HMS	1	5.4890
1515	HMS	1	5.4928
1516	HMS	1	5.4967
1517	HMS	1	5.5005
1518	HMS	1	5.5044
1519	HMS	1	5.5082
1520	HMS	1	5.5120
1521	HMS	1	5.5159
1522	HMS	1	5.5197
1523	HMS	1	5.5236
1524	HMS	1	5.5275
1525	HMS	1	5.5313
1526	HCD-HMSn	2	5.5325
1527	HMS	1	5.5352
1528	HMS	1	5.5396
1529	HMS	1	5.5434
1530	HMS	1	5.5472
1531	HMS	1	5.5511
1532	HMS	1	5.5549
1533	HMS	1	5.5588
1534	HMS	1	5.5627
1535	HMS	1	5.5665
1536	HMS	1	5.5703
1537	HMS	1	5.5742
1538	HMS	1	5.5780
1539	HMS	1	5.5818
1540	HMS	1	5.5857
1541	HCD-HMSn	2	5.5868
1542	HMS	1	5.5896
1543	HMS	1	5.5940
1544	HMS	1	5.5978
1545	HMS	1	5.6017
1546	HMS	1	5.6055
1547	HMS	1	5.6093
1548	HMS	1	5.6132
1549	HMS	1	5.6170
1550	HCD-HMSn	2	5.6182
1551	HMS	1	5.6209
1552	HMS	1	5.6253
1553	HMS	1	5.6292
1554	HMS	1	5.6330
1555	HMS	1	5.6368
1556	HMS	1	5.6407
1557	HMS	1	5.6445
1558	HMS	1	5.6483
1559	HMS	1	5.6522
1560	HMS	1	5.6560
1561	HMS	1	5.6599
1562	HMS	1	5.6638
1563	HMS	1	5.6676
1564	HMS	1	5.6714
1565	HMS	1	5.6753
1566	HMS	1	5.6791
1567	HMS	1	5.6829
1568	HMS	1	5.6868
1569	HCD-HMSn	2	5.6879
1570	HMS	1	5.6907
1571	HMS	1	5.6951
1572	HMS	1	5.6989
1573	HMS	1	5.7028
1574	HCD-HMSn	2	5.7039
1575	HMS	1	5.7067
1576	HMS	1	5.7111
1577	HMS	1	5.7149
1578	HMS	1	5.7187
1579	HMS	1	5.7226
1580	HMS	1	5.7265
1581	HMS	1	5.7303
1582	HMS	1	5.7341
1583	HMS	1	5.7380
1584	HMS	1	5.7418
1585	HMS	1	5.7457
1586	HMS	1	5.7495
1587	HMS	1	5.7533
1588	HMS	1	5.7572
1589	HMS	1	5.7611
1590	HMS	1	5.7649
1591	HMS	1	5.7687
1592	HMS	1	5.7726
1593	HMS	1	5.7764
1594	HMS	1	5.7802
1595	HMS	1	5.7841
1596	HMS	1	5.7879
1597	HMS	1	5.7917
1598	HMS	1	5.7956
1599	HMS	1	5.7995
1600	HCD-HMSn	2	5.8006
1601	HMS	1	5.8034
1602	HMS	1	5.8077
1603	HMS	1	5.8116
1604	HCD-HMSn	2	5.8127
1605	HMS	1	5.8155
1606	HMS	1	5.8198
1607	HMS	1	5.8237
1608	HCD-HMSn	2	5.8248
1609	HMS	1	5.8277
1610	HMS	1	5.8319
1611	HMS	1	5.8358
1612	HMS	1	5.8396
1613	HMS	1	5.8434
1614	HCD-HMSn	2	5.8446
1615	HMS	1	5.8473
1616	HMS	1	5.8517
1617	HMS	1	5.8555
1618	HMS	1	5.8594
1619	HMS	1	5.8633
1620	HCD-HMSn	2	5.8644
1621	HCD-HMSn	2	5.8667
1622	HMS	1	5.8689
1623	HMS	1	5.8736
1624	HMS	1	5.8775
1625	HCD-HMSn	2	5.8786
1626	HMS	1	5.8814
1627	HMS	1	5.8857
1628	HMS	1	5.8896
1629	HMS	1	5.8935
1630	HMS	1	5.8973
1631	HMS	1	5.9011
1632	HMS	1	5.9050
1633	HMS	1	5.9088
1634	HMS	1	5.9127
1635	HMS	1	5.9165
1636	HMS	1	5.9203
1637	HMS	1	5.9242
1638	HMS	1	5.9281
1639	HMS	1	5.9319
1640	HMS	1	5.9357
1641	HCD-HMSn	2	5.9369
1642	HMS	1	5.9397
1643	HMS	1	5.9440
1644	HMS	1	5.9478
1645	HMS	1	5.9517
1646	HMS	1	5.9555
1647	HCD-HMSn	2	5.9567
1648	HMS	1	5.9595
1649	HMS	1	5.9637
1650	HMS	1	5.9675
1651	HMS	1	5.9714
1652	HMS	1	5.9752
1653	HMS	1	5.9790
1654	HMS	1	5.9829
1655	HMS	1	5.9867
1656	HMS	1	5.9905
1657	HMS	1	6.0011
1658	HMS	1	6.0049
1659	HMS	1	6.0088
1660	HCD-HMSn	2	6.0100
1661	HCD-HMSn	2	6.0123
1662	HMS	1	6.0145
1663	HMS	1	6.0192
1664	HMS	1	6.0230
1665	HMS	1	6.0269
1666	HMS	1	6.0307
1667	HCD-HMSn	2	6.0319
1668	HMS	1	6.0347
1669	HMS	1	6.0390
1670	HMS	1	6.0428
1671	HMS	1	6.0467
1672	HMS	1	6.0505
1673	HMS	1	6.0544
1674	HMS	1	6.0582
1675	HMS	1	6.0621
1676	HMS	1	6.0659
1677	HMS	1	6.0698
1678	HCD-HMSn	2	6.0709
1679	HCD-HMSn	2	6.0732
1680	HMS	1	6.0754
1681	HMS	1	6.0801
1682	HMS	1	6.0840
1683	HCD-HMSn	2	6.0851
1684	HMS	1	6.0879
1685	HMS	1	6.0922
1686	HMS	1	6.0961
1687	HCD-HMSn	2	6.0972
1688	HMS	1	6.1000
1689	HMS	1	6.1044
1690	HMS	1	6.1082
1691	HMS	1	6.1120
1692	HMS	1	6.1159
1693	HMS	1	6.1197
1694	HMS	1	6.1235
1695	HMS	1	6.1274
1696	HMS	1	6.1313
1697	HMS	1	6.1351
1698	HMS	1	6.1389
1699	HMS	1	6.1428
1700	HCD-HMSn	2	6.1439
1701	HMS	1	6.1467
1702	HMS	1	6.1510
1703	HMS	1	6.1549
1704	HMS	1	6.1587
1705	HMS	1	6.1626
1706	HMS	1	6.1664
1707	HMS	1	6.1703
1708	HMS	1	6.1741
1709	HMS	1	6.1779
1710	HMS	1	6.1818
1711	HMS	1	6.1856
1712	HMS	1	6.1895
1713	HMS	1	6.1933
1714	HMS	1	6.1972
1715	HMS	1	6.2010
1716	HMS	1	6.2048
1717	HMS	1	6.2087
1718	HMS	1	6.2125
1719	HMS	1	6.2164
1720	HMS	1	6.2202
1721	HMS	1	6.2240
1722	HMS	1	6.2279
1723	HMS	1	6.2318
1724	HMS	1	6.2356
1725	HMS	1	6.2394
1726	HMS	1	6.2433
1727	HMS	1	6.2471
1728	HMS	1	6.2509
1729	HMS	1	6.2548
1730	HMS	1	6.2586
1731	HMS	1	6.2625
1732	HMS	1	6.2664
1733	HMS	1	6.2702
1734	HMS	1	6.2740
1735	HMS	1	6.2779
1736	HMS	1	6.2817
1737	HCD-HMSn	2	6.2829
1738	HCD-HMSn	2	6.2852
1739	HMS	1	6.2874
1740	HMS	1	6.2921
1741	HMS	1	6.2960
1742	HMS	1	6.2998
1743	HMS	1	6.3037
1744	HMS	1	6.3075
1745	HCD-HMSn	2	6.3088
1746	HMS	1	6.3116
1747	HMS	1	6.3159
1748	HMS	1	6.3197
1749	HMS	1	6.3236
1750	HMS	1	6.3275
1751	HMS	1	6.3313
1752	HMS	1	6.3351
1753	HMS	1	6.3390
1754	HMS	1	6.3428
1755	HMS	1	6.3467
1756	HMS	1	6.3505
1757	HMS	1	6.3543
1758	HMS	1	6.3582
1759	HMS	1	6.3621
1760	HMS	1	6.3659
1761	HMS	1	6.3697
1762	HMS	1	6.3736
1763	HMS	1	6.3774
1764	HMS	1	6.3813
1765	HCD-HMSn	2	6.3824
1766	HMS	1	6.3852
1767	HMS	1	6.3895
1768	HMS	1	6.3934
1769	HMS	1	6.3973
1770	HMS	1	6.4011
1771	HMS	1	6.4049
1772	HMS	1	6.4088
1773	HMS	1	6.4126
1774	HMS	1	6.4165
1775	HMS	1	6.4203
1776	HCD-HMSn	2	6.4214
1777	HMS	1	6.4242
1778	HMS	1	6.4286
1779	HMS	1	6.4325
1780	HMS	1	6.4363
1781	HCD-HMSn	2	6.4374
1782	HMS	1	6.4402
1783	HMS	1	6.4446
1784	HMS	1	6.4484
1785	HMS	1	6.4522
1786	HMS	1	6.4561
1787	HMS	1	6.4600
1788	HCD-HMSn	2	6.4611
1789	HMS	1	6.4639
1790	HMS	1	6.4682
1791	HMS	1	6.4721
1792	HCD-HMSn	2	6.4732
1793	HMS	1	6.4760
1794	HMS	1	6.4803
1795	HMS	1	6.4842
1796	HMS	1	6.4880
1797	HMS	1	6.4918
1798	HMS	1	6.4957
1799	HMS	1	6.4996
1800	HMS	1	6.5034
1801	HMS	1	6.5072
1802	HMS	1	6.5111
1803	HMS	1	6.5149
1804	HMS	1	6.5187
1805	HMS	1	6.5226
1806	HMS	1	6.5265
1807	HMS	1	6.5303
1808	HMS	1	6.5342
1809	HMS	1	6.5380
1810	HMS	1	6.5418
1811	HMS	1	6.5457
1812	HMS	1	6.5495
1813	HCD-HMSn	2	6.5507
1814	HMS	1	6.5534
1815	HMS	1	6.5578
1816	HMS	1	6.5617
1817	HMS	1	6.5655
1818	HMS	1	6.5693
1819	HMS	1	6.5732
1820	HMS	1	6.5770
1821	HMS	1	6.5808
1822	HMS	1	6.5847
1823	HMS	1	6.5885
1824	HMS	1	6.5923
1825	HMS	1	6.5962
1826	HMS	1	6.6001
1827	HMS	1	6.6039
1828	HMS	1	6.6077
1829	HCD-HMSn	2	6.6089
1830	HMS	1	6.6117
1831	HMS	1	6.6160
1832	HMS	1	6.6198
1833	HMS	1	6.6237
1834	HMS	1	6.6276
1835	HMS	1	6.6314
1836	HMS	1	6.6352
1837	HCD-HMSn	2	6.6364
1838	HMS	1	6.6392
1839	HMS	1	6.6435
1840	HMS	1	6.6474
1841	HCD-HMSn	2	6.6485
1842	HMS	1	6.6513
1843	HMS	1	6.6556
1844	HMS	1	6.6595
1845	HMS	1	6.6634
1846	HCD-HMSn	2	6.6645
1847	HMS	1	6.6673
1848	HMS	1	6.6716
1849	HMS	1	6.6755
1850	HMS	1	6.6793
1851	HMS	1	6.6832
1852	HMS	1	6.6870
1853	HMS	1	6.6909
1854	HMS	1	6.6948
1855	HMS	1	6.6986
1856	HMS	1	6.7024
1857	HMS	1	6.7063
1858	HMS	1	6.7101
1859	HMS	1	6.7140
1860	HMS	1	6.7178
1861	HMS	1	6.7216
1862	HMS	1	6.7255
1863	HMS	1	6.7294
1864	HMS	1	6.7332
1865	HMS	1	6.7370
1866	HMS	1	6.7409
1867	HMS	1	6.7447
1868	HMS	1	6.7485
1869	HMS	1	6.7524
1870	HMS	1	6.7562
1871	HMS	1	6.7601
1872	HMS	1	6.7639
1873	HMS	1	6.7678
1874	HMS	1	6.7716
1875	HCD-HMSn	2	6.7728
1876	HMS	1	6.7756
1877	HMS	1	6.7799
1878	HMS	1	6.7837
1879	HMS	1	6.7876
1880	HMS	1	6.7914
1881	HMS	1	6.7953
1882	HMS	1	6.7991
1883	HMS	1	6.8030
1884	HCD-HMSn	2	6.8041
1885	HMS	1	6.8069
1886	HMS	1	6.8113
1887	HMS	1	6.8151
1888	HCD-HMSn	2	6.8163
1889	HMS	1	6.8190
1890	HMS	1	6.8234
1891	HMS	1	6.8273
1892	HMS	1	6.8311
1893	HMS	1	6.8349
1894	HMS	1	6.8388
1895	HMS	1	6.8426
1896	HMS	1	6.8465
1897	HMS	1	6.8503
1898	HMS	1	6.8541
1899	HMS	1	6.8580
1900	HMS	1	6.8678
1901	HMS	1	6.8716
1902	HMS	1	6.8755
1903	HMS	1	6.8793
1904	HMS	1	6.8831
1905	HMS	1	6.8870
1906	HMS	1	6.8908
1907	HMS	1	6.8947
1908	HMS	1	6.8985
1909	HMS	1	6.9024
1910	HMS	1	6.9062
1911	HCD-HMSn	2	6.9074
1912	HMS	1	6.9101
1913	HMS	1	6.9145
1914	HMS	1	6.9183
1915	HMS	1	6.9222
1916	HMS	1	6.9260
1917	HMS	1	6.9299
1918	HMS	1	6.9337
1919	HMS	1	6.9376
1920	HMS	1	6.9414
1921	HMS	1	6.9452
1922	HMS	1	6.9491
1923	HCD-HMSn	2	6.9502
1924	HMS	1	6.9530
1925	HMS	1	6.9573
1926	HMS	1	6.9612
1927	HMS	1	6.9651
1928	HCD-HMSn	2	6.9662
1929	HMS	1	6.9690
1930	HMS	1	6.9733
1931	HMS	1	6.9772
1932	HMS	1	6.9810
1933	HMS	1	6.9848
1934	HMS	1	6.9887
1935	HMS	1	6.9925
1936	HMS	1	6.9964
1937	HMS	1	7.0002
1938	HMS	1	7.0041
1939	HMS	1	7.0079
1940	HMS	1	7.0117
1941	HMS	1	7.0156
1942	HMS	1	7.0194
1943	HMS	1	7.0233
1944	HCD-HMSn	2	7.0244
1945	HMS	1	7.0272
1946	HCD-HMSn	2	7.0287
1947	HMS	1	7.0315
1948	HMS	1	7.0358
1949	HMS	1	7.0397
1950	HMS	1	7.0435
1951	HMS	1	7.0473
1952	HMS	1	7.0512
1953	HMS	1	7.0550
1954	HMS	1	7.0589
1955	HMS	1	7.0627
1956	HMS	1	7.0666
1957	HMS	1	7.0704
1958	HMS	1	7.0743
1959	HMS	1	7.0781
1960	HMS	1	7.0819
1961	HMS	1	7.0858
1962	HCD-HMSn	2	7.0869
1963	HMS	1	7.0897
1964	HMS	1	7.0941
1965	HMS	1	7.0979
1966	HMS	1	7.1018
1967	HCD-HMSn	2	7.1029
1968	HMS	1	7.1057
1969	HMS	1	7.1100
1970	HMS	1	7.1139
1971	HMS	1	7.1177
1972	HMS	1	7.1216
1973	HMS	1	7.1254
1974	HMS	1	7.1293
1975	HCD-HMSn	2	7.1304
1976	HCD-HMSn	2	7.1327
1977	HMS	1	7.1350
1978	HMS	1	7.1396
1979	HMS	1	7.1435
1980	HMS	1	7.1473
1981	HMS	1	7.1512
1982	HMS	1	7.1550
1983	HMS	1	7.1588
1984	HMS	1	7.1627
1985	HMS	1	7.1666
1986	HMS	1	7.1704
1987	HMS	1	7.1742
1988	HMS	1	7.1781
1989	HCD-HMSn	2	7.1792
1990	HMS	1	7.1820
1991	HMS	1	7.1863
1992	HMS	1	7.1902
1993	HMS	1	7.1941
1994	HMS	1	7.1979
1995	HCD-HMSn	2	7.1990
1996	HMS	1	7.2018
1997	HMS	1	7.2061
1998	HMS	1	7.2100
1999	HMS	1	7.2138
2000	HMS	1	7.2177
2001	HCD-HMSn	2	7.2188
2002	HMS	1	7.2216
2003	HMS	1	7.2259
2004	HMS	1	7.2298
2005	HMS	1	7.2336
2006	HMS	1	7.2375
