Scan_Number_Start	Scan_Number_End	Charge	Quality_Score	Precursor_MZ	BPI
612	612	3	1	1061.0957	0
613	613	2	1	1061.0957	0
613	613	3	1	1061.0957	0
614	614	2	1	1354.4966	0
614	614	3	1	1354.4966	0
615	615	2	1	1354.4966	0
615	615	3	1	1354.4966	0
616	616	2	1	1267.4674	0
616	616	3	1	1267.4674	0
617	617	2	1	1267.4674	0
617	617	3	1	1267.4674	0
618	618	2	1	1130.579	0
618	618	3	1	1130.5789	0
619	619	2	1	1130.579	0
619	619	3	1	1130.5789	0
620	620	2	1	1139.0326	0
620	620	3	1	1139.0326	0
621	621	2	1	1139.0326	0
621	621	3	1	1139.0326	0
623	623	2	1	639.8588	0
623	623	3	1	639.8588	0
624	624	2	1	639.8588	0
624	624	3	1	639.8588	0
626	626	2	1	1215.4685	0
626	626	3	1	1215.4685	0
627	627	2	1	1215.4685	0
627	627	3	1	1215.4685	0
628	628	2	1	1252.1118	0
628	628	3	1	1252.1118	0
629	629	2	1	1252.1118	0
629	629	3	1	1252.1118	0
631	631	2	1	1227.9553	0
631	631	3	1	1227.9553	0
632	632	2	1	1227.9553	0
632	632	3	1	1227.9553	0
633	633	2	1	1309.4766	0
633	633	3	1	1309.4766	0
634	634	2	1	1309.4766	0
634	634	3	1	1309.4766	0
635	635	2	1	1317.444	0
635	635	3	1	1317.444	0
636	636	2	1	1317.444	0
636	636	3	1	1317.444	0
638	638	2	1	624.2385	0
638	638	3	1	624.2385	0
639	639	2	1	624.2385	0
639	639	3	1	624.2385	0
640	640	2	1	1304.8976	0
640	640	3	1	1304.8975	0
641	641	2	1	1304.8976	0
641	641	3	1	1304.8975	0
644	644	2	1	672.7098	0
644	644	3	1	672.7098	0
645	645	2	1	672.7098	0
645	645	3	1	672.7098	0
646	646	2	1	1176.5154	0
646	646	3	1	1176.5153	0
647	647	2	1	1176.5154	0
647	647	3	1	1176.5153	0
650	650	2	1	1315.9692	0
650	650	3	1	1315.9692	0
651	651	2	1	1315.9692	0
651	651	3	1	1315.9692	0
653	653	2	1	1062.5411	0
653	653	3	1	1062.541	0
654	654	2	1	1062.5411	0
654	654	3	1	1062.541	0
657	657	2	1	1161.465	0
657	657	3	1	1161.465	0
658	658	2	1	1161.465	0
658	658	3	1	1161.465	0
660	660	2	1	1235.441	0
660	660	3	1	1235.4409	0
661	661	2	1	1235.441	0
661	661	3	1	1235.4409	0
663	663	2	1	942.6767	0
663	663	3	1	942.6767	0
664	664	2	1	942.6767	0
664	664	3	1	942.6767	0
665	665	2	1	1076.009	0
665	665	3	1	1076.009	0
666	666	2	1	1076.009	0
666	666	3	1	1076.009	0
668	668	2	1	694.6971	0
668	668	3	1	694.6971	0
669	669	2	1	694.6971	0
669	669	3	1	694.6971	0
672	672	1	1	636.8491	0
673	673	1	1	636.8491	0
674	674	2	1	1379.4707	0
674	674	3	1	1379.4707	0
675	675	2	1	1379.4707	0
675	675	3	1	1379.4707	0
676	676	2	1	961.6005	0
676	676	3	1	961.6005	0
677	677	2	1	961.6005	0
677	677	3	1	961.6005	0
679	679	2	1	1040.6272	0
679	679	3	1	1040.6272	0
680	680	2	1	1040.6272	0
680	680	3	1	1040.6272	0
682	682	1	1	741.1987	0
683	683	1	1	741.1987	0
685	685	2	1	1430.3555	0
685	685	3	1	1430.3555	0
686	686	2	1	1430.3555	0
686	686	3	1	1430.3555	0
690	690	2	1	725.1678	0
690	690	3	1	725.1678	0
691	691	2	1	725.1678	0
691	691	3	1	725.1678	0
692	692	2	1	1103.4906	0
692	692	3	1	1103.4906	0
693	693	2	1	1103.4906	0
693	693	3	1	1103.4906	0
694	694	2	1	1390.4852	0
694	694	3	1	1390.4851	0
695	695	2	1	1390.4852	0
695	695	3	1	1390.4851	0
697	697	2	1	599.8662	0
697	697	3	1	599.8661	0
698	698	2	1	599.8662	0
698	698	3	1	599.8661	0
699	699	2	1	1389.4156	0
699	699	3	1	1389.4156	0
700	700	2	1	1389.4156	0
700	700	3	1	1389.4156	0
701	701	2	1	1282.5299	0
701	701	3	1	1282.5299	0
702	702	2	1	1282.5299	0
702	702	3	1	1282.5299	0
703	703	2	1	1159.5378	0
703	703	3	1	1159.5378	0
704	704	2	1	1159.5378	0
704	704	3	1	1159.5378	0
705	705	2	1	1066.5844	0
705	705	3	1	1066.5844	0
706	706	2	1	1066.5844	0
706	706	3	1	1066.5844	0
707	707	2	1	1380.9303	0
707	707	3	1	1380.9303	0
708	708	2	1	1380.9303	0
708	708	3	1	1380.9303	0
709	709	2	1	1190.5626	0
709	709	3	1	1190.5626	0
710	710	2	1	1190.5626	0
710	710	3	1	1190.5626	0
711	711	2	1	1249.4684	0
711	711	3	1	1249.4683	0
712	712	2	1	1249.4684	0
712	712	3	1	1249.4683	0
714	714	2	1	1106.5673	0
714	714	3	1	1106.5673	0
715	715	2	1	1106.5673	0
715	715	3	1	1106.5673	0
717	717	1	1	669.1781	0
718	718	1	1	669.1781	0
719	719	2	1	681.2322	0
719	719	3	1	681.2322	0
720	720	2	1	681.2322	0
720	720	3	1	681.2322	0
721	721	2	1	1278.4773	0
721	721	3	1	1278.4773	0
722	722	2	1	1278.4773	0
722	722	3	1	1278.4773	0
723	723	2	1	912.1334	0
723	723	3	1	912.1334	0
724	724	2	1	912.1334	0
724	724	3	1	912.1334	0
725	725	2	1	1193.4565	0
725	725	3	1	1193.4565	0
726	726	2	1	1193.4565	0
726	726	3	1	1193.4565	0
728	728	1	1	477.8251	0
729	729	1	1	477.825	0
730	730	2	1	1095.5281	0
730	730	3	1	1095.528	0
731	731	2	1	1095.5281	0
731	731	3	1	1095.528	0
733	733	2	1	1037.6998	0
733	733	3	1	1037.6998	0
734	734	2	1	1037.6998	0
734	734	3	1	1037.6998	0
736	736	2	1	1417.4498	0
736	736	3	1	1417.4498	0
737	737	2	1	1417.4498	0
737	737	3	1	1417.4498	0
739	739	2	1	1286.4618	0
739	739	3	1	1286.4618	0
740	740	2	1	1286.4618	0
740	740	3	1	1286.4618	0
742	742	2	1	847.7542	0
742	742	3	1	847.7542	0
743	743	2	1	847.7542	0
743	743	3	1	847.7542	0
745	745	2	1	1143.4868	0
745	745	3	1	1143.4868	0
746	746	2	1	1143.4868	0
746	746	3	1	1143.4868	0
747	747	2	1	1097.52	0
747	747	3	1	1097.52	0
748	748	2	1	839.7468	0
748	748	3	1	839.7468	0
750	750	2	1	998.0885	0
750	750	3	1	998.0885	0
751	751	2	1	998.0885	0
751	751	3	1	998.0885	0
752	752	2	1	1336.5085	0
752	752	3	1	1336.5085	0
753	753	2	1	1336.5085	0
753	753	3	1	1336.5085	0
754	754	2	1	1007.5605	0
754	754	3	1	1007.5605	0
755	755	2	1	1007.5605	0
755	755	3	1	1007.5605	0
758	758	2	1	1363.4302	0
758	758	3	1	1363.4302	0
759	759	2	1	1363.4302	0
759	759	3	1	1363.4302	0
760	760	2	1	1239.4587	0
760	760	3	1	1239.4587	0
761	761	2	1	1239.4587	0
761	761	3	1	1239.4587	0
762	762	2	1	1088.0177	0
762	762	3	1	1088.0177	0
763	763	2	1	1088.0177	0
763	763	3	1	1088.0177	0
765	765	2	1	1192.9758	0
765	765	3	1	1192.9758	0
766	766	2	1	1192.9758	0
766	766	3	1	1192.9758	0
768	768	2	1	808.6387	0
768	768	3	1	808.6386	0
769	769	2	1	808.6387	0
769	769	3	1	808.6386	0
771	771	2	1	1375.376	0
771	771	3	1	1375.376	0
772	772	2	1	695.7009	0
772	772	3	1	695.7009	0
773	773	2	1	695.7009	0
773	773	3	1	695.7009	0
775	775	2	1	1151.5537	0
775	775	3	1	1151.5536	0
776	776	2	1	1151.5537	0
776	776	3	1	1151.5536	0
777	777	2	1	1099.9828	0
777	777	3	1	1099.9828	0
778	778	2	1	1099.9828	0
778	778	3	1	1099.9828	0
779	779	2	1	1296.4713	0
779	779	3	1	1296.4713	0
780	780	2	1	1296.4713	0
780	780	3	1	1296.4713	0
781	781	2	1	1162.4861	0
781	781	3	1	1162.486	0
782	782	2	1	1162.4861	0
782	782	3	1	1162.486	0
783	783	2	1	1219.1052	0
783	783	3	1	1219.1052	0
785	785	2	1	1005.1213	0
785	785	3	1	1005.1212	0
786	786	2	1	1005.1213	0
786	786	3	1	1005.1212	0
788	788	2	1	1307.4858	0
788	788	3	1	1307.4858	0
789	789	1	1	404.8238	0
790	790	1	1	404.8238	0
792	792	2	1	1173.5299	0
792	792	3	1	1173.5299	0
793	793	2	1	1037.7134	0
793	793	3	1	1037.7133	0
795	795	1	1	538.1652	0
796	796	1	1	538.1652	0
798	798	1	1	467.8318	0
799	799	1	1	467.8318	0
800	800	1	1	467.8318	0
801	801	2	1	1194.4957	0
801	801	3	1	1194.4957	0
802	802	2	1	1194.4957	0
802	802	3	1	1194.4957	0
803	803	2	1	1123.0409	0
803	803	3	1	1123.0409	0
804	804	2	1	1123.0409	0
804	804	3	1	1123.0409	0
805	805	2	1	1182.5129	0
805	805	3	1	1182.5129	0
806	806	2	1	1182.5129	0
806	806	3	1	1182.5129	0
808	808	2	1	1101.4856	0
808	808	3	1	1101.4856	0
809	809	2	1	1101.4856	0
809	809	3	1	1101.4856	0
811	811	2	1	1161.0609	0
811	811	3	1	1161.0609	0
812	812	2	1	1161.0609	0
812	812	3	1	1161.0609	0
814	814	2	1	524.763	0
815	815	2	1	524.763	0
816	816	2	1	1235.959	0
816	816	3	1	1235.9589	0
817	817	2	1	1235.959	0
817	817	3	1	1235.9589	0
819	819	2	1	1105.0848	0
819	819	3	1	1105.0847	0
820	820	2	1	1105.0848	0
820	820	3	1	1105.0847	0
822	822	2	1	1262.5491	0
822	822	3	1	1262.5491	0
824	824	2	1	1070.9897	0
824	824	3	1	1070.9897	0
825	825	2	1	1070.9897	0
825	825	3	1	1070.9897	0
827	827	3	1	350.178	0
828	828	3	1	350.178	0
830	830	2	1	1081.0287	0
830	830	3	1	1081.0287	0
831	831	2	1	1081.0287	0
831	831	3	1	1081.0287	0
832	832	2	1	916.6556	0
832	832	3	1	916.6556	0
833	833	2	1	916.6556	0
833	833	3	1	916.6556	0
834	834	2	1	892.1158	0
834	834	3	1	892.1158	0
835	835	2	1	892.1158	0
835	835	3	1	892.1158	0
837	837	1	1	881.7189	0
838	838	1	1	881.7189	0
839	839	2	1	1264.389	0
839	839	3	1	1264.3889	0
840	840	2	1	1264.389	0
840	840	3	1	1264.3889	0
842	842	2	1	1367.9248	0
842	842	3	1	1367.9248	0
843	843	1	1	758.225	0
845	845	1	1	758.225	0
847	847	2	1	1104.5469	0
847	847	3	1	1104.5468	0
848	848	2	1	1104.5469	0
848	848	3	1	1104.5468	0
850	850	2	1	1348.5312	0
850	850	3	1	1348.5312	0
851	851	2	1	1348.5312	0
851	851	3	1	1348.5312	0
852	852	2	1	824.7011	0
852	852	3	1	824.7011	0
853	853	2	1	824.7011	0
853	853	3	1	824.7011	0
855	855	2	1	1380.9645	0
855	855	3	1	1380.9645	0
856	856	2	1	1380.9645	0
856	856	3	1	1380.9645	0
858	858	2	1	1062.0682	0
858	858	3	1	1062.0681	0
859	859	2	1	1062.0682	0
859	859	3	1	1062.0681	0
860	860	2	1	1318.3738	0
860	860	3	1	1318.3737	0
861	861	2	1	1318.3738	0
861	861	3	1	1318.3737	0
862	862	2	1	1224.6104	0
862	862	3	1	1224.6104	0
863	863	2	1	1224.6104	0
863	863	3	1	1224.6104	0
865	865	2	1	1211.0345	0
865	865	3	1	1211.0344	0
866	866	2	1	1211.0345	0
866	866	3	1	1211.0344	0
867	867	2	1	1063.5238	0
867	867	3	1	1063.5237	0
868	868	2	1	1063.5238	0
868	868	3	1	1063.5237	0
869	869	2	1	1158.5416	0
869	869	3	1	1158.5416	0
870	870	2	1	1158.5416	0
870	870	3	1	1158.5416	0
872	872	2	1	394.796	0
872	872	3	1	394.796	0
873	873	2	1	394.796	0
873	873	3	1	394.796	0
874	874	2	1	1039.5768	0
874	874	3	1	1039.5767	0
875	875	2	1	1039.5768	0
875	875	3	1	1039.5767	0
876	876	2	1	1269.5029	0
876	876	3	1	1269.5029	0
877	877	2	1	1269.5029	0
877	877	3	1	1269.5029	0
878	878	2	1	758.2253	0
878	878	3	1	758.2253	0
879	879	2	1	758.2253	0
879	879	3	1	758.2253	0
880	880	2	1	1135.5436	0
880	880	3	1	1135.5435	0
881	881	2	1	1135.5436	0
881	881	3	1	1135.5435	0
883	883	2	1	1435.5465	0
883	883	3	1	1435.5465	0
884	884	2	1	1435.5465	0
884	884	3	1	1435.5465	0
885	885	2	1	1057.6302	0
885	885	3	1	1057.6301	0
886	886	2	1	1057.6302	0
886	886	3	1	1057.6301	0
887	887	2	1	1154.2993	0
887	887	3	1	1154.2993	0
888	888	2	1	394.9195	0
888	888	3	1	394.9195	0
890	890	2	1	738.7697	0
890	890	3	1	738.7697	0
891	891	2	1	738.7697	0
891	891	3	1	738.7697	0
892	892	2	1	1325.1564	0
892	892	3	1	1325.1564	0
893	893	2	1	1325.1564	0
893	893	3	1	1325.1564	0
894	894	2	1	1027.5957	0
894	894	3	1	1027.5957	0
895	895	2	1	1027.5957	0
895	895	3	1	1027.5957	0
897	897	2	1	1168.5349	0
897	897	3	1	1168.5349	0
898	898	2	1	1168.5349	0
898	898	3	1	1168.5349	0
899	899	2	1	455.0731	0
899	899	3	1	455.0731	0
901	901	2	1	1434.5327	0
901	901	3	1	1434.5327	0
902	902	2	1	1434.5327	0
902	902	3	1	1434.5327	0
904	904	2	1	1320.4418	0
904	904	3	1	1320.4417	0
905	905	2	1	1320.4418	0
905	905	3	1	1320.4417	0
906	906	2	1	1270.4833	0
906	906	3	1	1270.4833	0
907	907	2	1	1270.4833	0
907	907	3	1	1270.4833	0
908	908	2	1	1395.973	0
908	908	3	1	1395.9731	0
909	909	2	1	1395.973	0
909	909	3	1	1395.9731	0
911	911	2	1	1190.5309	0
911	911	3	1	1190.5309	0
912	912	2	1	1190.5309	0
912	912	3	1	1190.5309	0
916	916	2	1	1166.5864	0
916	916	3	1	1166.5864	0
918	918	2	1	1150.0339	0
918	918	3	1	1150.0339	0
919	919	2	1	1150.0339	0
919	919	3	1	1150.0339	0
920	920	2	1	1233.0812	0
920	920	3	1	1233.0812	0
921	921	2	1	1233.0812	0
921	921	3	1	1233.0812	0
922	922	2	1	1292.9938	0
922	922	3	1	1292.9938	0
923	923	2	1	1292.9938	0
923	923	3	1	1292.9938	0
925	925	2	1	454.2082	0
925	925	3	1	454.2082	0
926	926	2	1	454.2082	0
926	926	3	1	454.2082	0
927	927	2	1	589.2858	0
928	928	2	1	589.2858	0
930	930	2	1	1040.1013	0
930	930	3	1	1040.1013	0
931	931	2	1	1040.1013	0
931	931	3	1	1040.1013	0
932	932	2	1	1383.9355	0
932	932	3	1	1383.9355	0
933	933	2	1	1383.9355	0
933	933	3	1	1383.9355	0
936	936	2	1	1081.1157	0
936	936	3	1	1081.1157	0
937	937	2	1	1081.1157	0
937	937	3	1	1081.1157	0
939	939	2	1	1226.4343	0
939	939	3	1	1226.4343	0
940	940	2	1	1226.4343	0
940	940	3	1	1226.4343	0
942	942	2	1	1265.9473	0
942	942	3	1	1265.9473	0
943	943	2	1	1265.9473	0
943	943	3	1	1265.9473	0
944	944	2	1	1229.7955	0
944	944	3	1	1229.7954	0
946	946	2	1	935.113	0
946	946	3	1	935.113	0
947	947	2	1	935.113	0
947	947	3	1	935.113	0
949	949	1	1	815.2168	0
950	950	1	1	815.2168	0
952	952	2	1	890.724	0
952	952	3	1	890.724	0
953	953	2	1	890.724	0
953	953	3	1	890.724	0
955	955	2	1	763.9362	0
955	955	3	1	763.9361	0
956	956	2	1	763.9362	0
956	956	3	1	763.9361	0
958	958	2	1	1125.6366	0
958	958	3	1	1125.6366	0
959	959	2	1	1125.6366	0
959	959	3	1	1125.6366	0
961	961	1	1	689.8309	0
962	962	1	1	689.8309	0
963	963	2	1	1377.022	0
963	963	3	1	1377.022	0
964	964	2	1	1377.022	0
964	964	3	1	1377.022	0
966	966	2	1	1074.5305	0
966	966	3	1	1074.5305	0
967	967	2	1	1074.5305	0
967	967	3	1	1074.5305	0
969	969	2	1	1323.4662	0
969	969	3	1	1323.4662	0
970	970	2	1	1323.4662	0
970	970	3	1	1323.4662	0
972	972	2	1	1112.0226	0
972	972	3	1	1112.0226	0
973	973	2	1	1112.0226	0
973	973	3	1	1112.0226	0
974	974	2	1	1144.3971	0
975	975	2	1	1144.3971	0
977	977	2	1	1084.5696	0
977	977	3	1	1084.5695	0
978	978	2	1	1084.5696	0
978	978	3	1	1084.5695	0
980	980	2	1	1387.4672	0
980	980	3	1	1387.4673	0
981	981	2	1	1387.4672	0
981	981	3	1	1387.4673	0
983	983	2	1	1164.3673	0
983	983	3	1	1164.3673	0
985	985	2	1	1171.9835	0
985	985	3	1	1171.9835	0
986	986	2	1	1171.9835	0
986	986	3	1	1171.9835	0
989	989	2	1	1417.8362	0
989	989	3	1	1417.8362	0
991	991	3	1	483.8975	0
992	992	3	1	483.8975	0
993	993	2	1	1373.5372	0
993	993	3	1	1373.5372	0
996	996	2	1	1400.4788	0
996	996	3	1	1400.4786	0
997	997	2	1	1400.4788	0
997	997	3	1	1400.4786	0
999	999	2	1	1394.9698	0
999	999	3	1	1394.9698	0
1000	1000	2	1	1394.9698	0
1000	1000	3	1	1394.9698	0
1001	1001	2	1	1184.0813	0
1001	1001	3	1	1184.0813	0
1002	1002	2	1	1184.0813	0
1002	1002	3	1	1184.0813	0
1004	1004	2	1	1136.0574	0
1004	1004	3	1	1136.0574	0
1005	1005	2	1	1136.0574	0
1005	1005	3	1	1136.0574	0
1007	1007	2	1	1287.472	0
1007	1007	3	1	1287.4719	0
1008	1008	2	1	1287.472	0
1008	1008	3	1	1287.4719	0
1009	1009	2	1	1275.48	0
1009	1009	3	1	1275.48	0
1010	1010	2	1	1275.48	0
1010	1010	3	1	1275.48	0
1011	1011	2	1	1123.54	0
1011	1011	3	1	1123.54	0
1012	1012	2	1	1123.54	0
1012	1012	3	1	1123.54	0
1013	1013	2	1	1384.4138	0
1013	1013	3	1	1384.4138	0
1014	1014	2	1	1384.4138	0
1014	1014	3	1	1384.4138	0
1016	1016	2	1	1187.5004	0
1016	1016	3	1	1187.5004	0
1017	1017	2	1	1187.5004	0
1017	1017	3	1	1187.5004	0
1018	1018	2	1	1033.6658	0
1018	1018	3	1	1033.6658	0
1021	1021	2	1	1026.6127	0
1021	1021	3	1	1026.6127	0
1022	1022	2	1	1026.6127	0
1022	1022	3	1	1026.6127	0
1024	1024	2	1	1015.1536	0
1024	1024	3	1	1015.1536	0
1025	1025	2	1	1015.1536	0
1025	1025	3	1	1015.1536	0
1030	1030	2	1	1036.5154	0
1030	1030	3	1	1036.5154	0
1031	1031	2	1	1036.5154	0
1031	1031	3	1	1036.5154	0
1032	1032	2	1	1417.4988	0
1032	1032	3	1	1417.4987	0
1033	1033	1	1	874.7479	0
1034	1034	1	1	874.7479	0
1036	1036	2	1	1130.0055	0
1036	1036	3	1	1130.0055	0
1037	1037	2	1	1130.0055	0
1037	1037	3	1	1130.0055	0
1039	1039	2	1	1286.4938	0
1039	1039	3	1	1286.4938	0
1040	1040	2	1	1286.4938	0
1040	1040	3	1	1286.4938	0
1042	1042	2	1	1239.5952	0
1042	1042	3	1	1239.5952	0
1043	1043	2	1	1239.5952	0
1043	1043	3	1	1239.5952	0
1045	1045	2	1	1161.1	0
1045	1045	3	1	1161.0999	0
1046	1046	2	1	1161.1	0
1046	1046	3	1	1161.0999	0
1047	1047	2	1	920.1685	0
1047	1047	3	1	920.1685	0
1048	1048	2	1	920.1685	0
1048	1048	3	1	920.1685	0
1050	1050	1	1	686.2029	0
1051	1051	1	1	686.2029	0
1052	1052	2	1	964.2528	0
1052	1052	3	1	964.2527	0
1053	1053	2	1	964.2528	0
1053	1053	3	1	964.2527	0
1055	1055	2	1	1078.1653	0
1055	1055	3	1	1078.1653	0
1057	1057	2	1	1468.4645	0
1057	1057	3	1	1468.4644	0
1058	1058	2	1	1468.4645	0
1058	1058	3	1	1468.4644	0
1059	1059	2	1	1110.5023	0
1059	1059	3	1	1110.5023	0
1060	1060	2	1	1110.5023	0
1060	1060	3	1	1110.5023	0
1062	1062	2	1	943.1833	0
1062	1062	3	1	943.1833	0
1063	1063	2	1	943.1833	0
1063	1063	3	1	943.1833	0
1064	1064	2	1	1323.4817	0
1064	1064	3	1	1323.4817	0
1065	1065	2	1	1323.4817	0
1065	1065	3	1	1323.4817	0
1066	1066	2	1	1100.9637	0
1066	1066	3	1	1100.9636	0
1067	1067	2	1	1100.9637	0
1067	1067	3	1	1100.9636	0
1070	1070	2	1	1301.5267	0
1070	1070	3	1	1301.5266	0
1071	1071	2	1	1301.5267	0
1071	1071	3	1	1301.5266	0
1072	1072	2	1	1121.5787	0
1072	1072	3	1	1121.5786	0
1073	1073	2	1	1121.5787	0
1073	1073	3	1	1121.5786	0
1074	1074	2	1	1205.5436	0
1074	1074	3	1	1205.5436	0
1075	1075	2	1	1205.5436	0
1075	1075	3	1	1205.5436	0
1076	1076	2	1	1128.661	0
1076	1076	3	1	1128.661	0
1077	1077	2	1	1128.661	0
1077	1077	3	1	1128.661	0
1080	1080	2	1	1395.386	0
1080	1080	3	1	1395.386	0
1082	1082	2	1	1272.5444	0
1082	1082	3	1	1272.5444	0
1083	1083	2	1	1272.5444	0
1083	1083	3	1	1272.5444	0
1085	1085	2	1	674.9637	0
1085	1085	3	1	674.9637	0
1086	1086	2	1	674.9637	0
1086	1086	3	1	674.9637	0
1087	1087	2	1	1062.5867	0
1087	1087	3	1	1062.5867	0
1088	1088	2	1	1062.5867	0
1088	1088	3	1	1062.5867	0
1089	1089	2	1	967.5818	0
1089	1089	3	1	967.5818	0
1090	1090	2	1	967.5818	0
1090	1090	3	1	967.5818	0
1091	1091	2	1	1109.0303	0
1091	1091	3	1	1109.0302	0
1092	1092	2	1	1109.0303	0
1092	1092	3	1	1109.0302	0
1093	1093	2	1	1243.9327	0
1093	1093	3	1	1243.9326	0
1094	1094	2	1	1243.9327	0
1094	1094	3	1	1243.9326	0
1096	1096	2	1	1249.5128	0
1096	1096	3	1	1249.5128	0
1097	1097	2	1	1249.5128	0
1097	1097	3	1	1249.5128	0
1098	1098	2	1	1229.5377	0
1098	1098	3	1	1229.5377	0
1099	1099	2	1	1229.5377	0
1099	1099	3	1	1229.5377	0
1100	1100	2	1	976.4982	0
1100	1100	3	1	976.4982	0
1101	1101	2	1	976.4982	0
1101	1101	3	1	976.4982	0
1102	1102	2	1	1215.4214	0
1102	1102	3	1	1215.4214	0
1103	1103	2	1	1215.4214	0
1103	1103	3	1	1215.4214	0
1104	1104	2	1	828.6104	0
1104	1104	3	1	828.6103	0
1105	1105	2	1	828.6104	0
1105	1105	3	1	828.6103	0
1108	1108	2	1	1143.4005	0
1109	1109	2	1	1143.4005	0
1110	1110	2	1	748.2641	0
1110	1110	3	1	748.2641	0
1111	1111	2	1	748.2641	0
1111	1111	3	1	748.2641	0
1113	1113	2	1	1310.0093	0
1113	1113	3	1	1310.0092	0
1114	1114	2	1	1310.0093	0
1114	1114	3	1	1310.0092	0
1115	1115	2	1	1151.4637	0
1115	1115	3	1	1151.4636	0
1117	1117	2	1	1119.5205	0
1117	1117	3	1	1119.5205	0
1118	1118	2	1	1449.9325	0
1118	1118	3	1	1449.9324	0
1119	1119	2	1	1449.9325	0
1119	1119	3	1	1449.9324	0
1120	1120	2	1	894.6985	0
1120	1120	3	1	894.6985	0
1121	1121	2	1	894.6985	0
1121	1121	3	1	894.6985	0
1124	1124	2	1	388.8492	0
1124	1124	3	1	388.8492	0
1125	1125	2	1	388.8492	0
1125	1125	3	1	388.8492	0
1127	1127	1	1	725.1655	0
1128	1128	1	1	725.1655	0
1130	1130	2	1	1196.6008	0
1130	1130	3	1	1196.6008	0
1131	1131	2	1	1196.6008	0
1131	1131	3	1	1196.6008	0
1132	1132	2	1	1142.5408	0
1132	1132	3	1	1142.5408	0
1133	1133	2	1	1142.5408	0
1133	1133	3	1	1142.5408	0
1135	1135	2	1	515.7643	0
1136	1136	2	1	515.7643	0
1137	1137	2	1	941.7162	0
1137	1137	3	1	941.7162	0
1138	1138	2	1	941.7162	0
1138	1138	3	1	941.7162	0
1139	1139	2	1	1410.9418	0
1139	1139	3	1	1410.9419	0
1140	1140	2	1	1410.9418	0
1140	1140	3	1	1410.9419	0
1141	1141	2	1	1264.048	0
1141	1141	3	1	1264.048	0
1142	1142	2	1	1264.048	0
1142	1142	3	1	1264.048	0
1144	1144	2	1	1347.9652	0
1144	1144	3	1	1347.9652	0
1145	1145	2	1	1347.9652	0
1145	1145	3	1	1347.9652	0
1147	1147	2	1	500.872	0
1147	1147	3	1	500.872	0
1148	1148	2	1	500.872	0
1148	1148	3	1	500.872	0
1149	1149	2	1	1412.933	0
1149	1149	3	1	1412.9331	0
1151	1151	1	1	741.1991	0
1152	1152	1	1	741.1991	0
1154	1154	2	1	1204.688	0
1154	1154	3	1	1204.688	0
1156	1156	2	1	825.8036	0
1156	1156	3	1	825.8035	0
1157	1157	2	1	825.8036	0
1157	1157	3	1	825.8035	0
1158	1158	2	1	1188.0524	0
1158	1158	3	1	1188.0524	0
1159	1159	2	1	1188.0524	0
1159	1159	3	1	1188.0524	0
1161	1161	2	1	844.1959	0
1161	1161	3	1	844.1959	0
1162	1162	2	1	844.1959	0
1162	1162	3	1	844.1959	0
1163	1163	2	1	1342.3514	0
1163	1163	3	1	1342.3513	0
1164	1164	2	1	1342.3514	0
1164	1164	3	1	1342.3513	0
1166	1166	2	1	1306.4744	0
1166	1166	3	1	1306.4744	0
1167	1167	2	1	1306.4744	0
1167	1167	3	1	1306.4744	0
1168	1168	2	1	1299.9502	0
1168	1168	3	1	1299.9502	0
1169	1169	2	1	1299.9502	0
1169	1169	3	1	1299.9502	0
1172	1172	2	1	1153.5496	0
1172	1172	3	1	1153.5496	0
1173	1173	2	1	1153.5496	0
1173	1173	3	1	1153.5496	0
1174	1174	2	1	1150.5448	0
1174	1174	3	1	1150.5448	0
1175	1175	2	1	1150.5448	0
1175	1175	3	1	1150.5448	0
1176	1176	2	1	828.2806	0
1176	1176	3	1	828.2806	0
1177	1177	2	1	828.2806	0
1177	1177	3	1	828.2806	0
1178	1178	2	1	1158.5071	0
1178	1178	3	1	1158.507	0
1179	1179	2	1	1158.5071	0
1179	1179	3	1	1158.507	0
1182	1182	2	1	1261.4393	0
1182	1182	3	1	1261.4393	0
1183	1183	2	1	1261.4393	0
1183	1183	3	1	1261.4393	0
1185	1185	2	1	1450.449	0
1185	1185	3	1	1450.449	0
1186	1186	2	1	1450.449	0
1186	1186	3	1	1450.449	0
1187	1187	2	1	1286.9385	0
1187	1187	3	1	1286.9385	0
1188	1188	2	1	1286.9385	0
1188	1188	3	1	1286.9385	0
1190	1190	2	1	1311.9852	0
1190	1190	3	1	1311.9852	0
1191	1191	2	1	820.2807	0
1192	1192	2	1	820.2807	0
1193	1193	2	1	1098.0497	0
1193	1193	3	1	1098.0497	0
1194	1194	2	1	837.8017	0
1194	1194	3	1	837.8017	0
1195	1195	2	1	837.8017	0
1195	1195	3	1	837.8017	0
1197	1197	2	1	1423.6241	0
1197	1197	3	1	1423.6241	0
1198	1198	2	1	1423.6241	0
1198	1198	3	1	1423.6241	0
1199	1199	2	1	1351.4459	0
1199	1199	3	1	1351.4459	0
1203	1203	2	1	1206.5392	0
1203	1203	3	1	1206.5392	0
1204	1204	2	1	1262.524	0
1204	1204	3	1	1262.5239	0
1205	1205	2	1	1262.524	0
1205	1205	3	1	1262.5239	0
1206	1206	3	1	474.2339	0
1207	1207	3	1	474.2339	0
1208	1208	2	1	1326.0259	0
1208	1208	3	1	1326.0258	0
1209	1209	2	1	1326.0259	0
